,Market_Segment,Vertical_Market,Region,Net_Price,buys_both
8241,COMMERCIAL,Health_Care,GEO_2,3.497278004,0
8242,SMB,WholeSale-Distribution,GEO_2,3.496969436666667,1
8243,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.496922197,0
8244,COMMERCIAL,Technical_Services,GEO_2,3.496679271666667,1
8245,SMB,Transportation,GEO_2,3.496442721,1
8246,COMMERCIAL,Health_Care,GEO_2,3.495900923,0
8247,SMB,Media-Entertainment,GEO_2,3.49577397625,0
8248,COMMERCIAL,Technical_Services,GEO_2,3.4957036730000004,0
8249,COMMERCIAL,Manufacturing,GEO_1,3.4956036398,1
8250,SERVICE PROVIDER,Financial_Services,GEO_1,3.495583184,0
8251,SMB,Technical_Services,GEO_2,3.4954417555,1
8252,SMB,Technical_Services,GEO_2,3.49524036075,1
8253,COMMERCIAL,Professional_Services,GEO_3,3.495103961,0
8254,COMMERCIAL,Financial_Services,GEO_2,3.494920845,0
8255,COMMERCIAL,Financial_Services,GEO_1,3.49480912,0
8256,COMMERCIAL,Professional_Services,GEO_3,3.494567471,0
8257,PUBLIC SECTOR,Professional_Services,GEO_2,3.4941798741666665,1
8258,COMMERCIAL,Manufacturing,GEO_2,3.4940683363333336,1
8259,SMB,Health_Care,GEO_2,3.4940683363333336,1
8260,SERVICE PROVIDER,WholeSale-Distribution,GEO_2,3.4940683363333336,1
8261,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4940682220000006,1
8262,COMMERCIAL,Government,GEO_3,3.493898306,1
8263,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.493794297,0
8264,PUBLIC SECTOR,Government,GEO_2,3.493794297,0
8265,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.493794297,0
8266,PUBLIC SECTOR,Government,GEO_2,3.493794297,0
8267,COMMERCIAL,Energy_Utilities,GEO_1,3.493794297,0
8268,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.493794297,0
8269,COMMERCIAL,Retail,GEO_2,3.49379088175,1
8270,PUBLIC SECTOR,Professional_Services,GEO_1,3.493711214,0
8271,SMB,Retail,GEO_2,3.4931472696666668,1
8272,SMB,Manufacturing,GEO_2,3.493094188,0
8273,SMB,Manufacturing,GEO_1,3.4929642575,1
8274,SERVICE PROVIDER,Manufacturing,GEO_2,3.4927825270000006,0
8275,PUBLIC SECTOR,Government,GEO_2,3.4927595793000004,1
8276,COMMERCIAL,Manufacturing,GEO_1,3.4926554406666668,0
8277,SMB,Professional_Services,GEO_2,3.49236225,1
8278,PUBLIC SECTOR,Government,GEO_2,3.4921794115,0
8279,COMMERCIAL,Financial_Services,GEO_2,3.492094588,0
8280,COMMERCIAL,Technical_Services,GEO_2,3.491816009,0
8281,PUBLIC SECTOR,Government,GEO_1,3.4917607475,1
8282,ENTERPRISE,Financial_Services,GEO_1,3.4916784493333335,1
8283,ENTERPRISE,Manufacturing,GEO_1,3.4910050396,1
8284,ENTERPRISE,Manufacturing,GEO_2,3.4909864862499997,1
8285,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4909474999999994,1
8286,PUBLIC SECTOR,Government,GEO_2,3.490786587,1
8287,SMB,Manufacturing,GEO_3,3.490682931333333,1
8288,SERVICE PROVIDER,Technical_Services,GEO_3,3.4905911665,0
8289,SMB,Education-Public_Private,GEO_2,3.4905908795,1
8290,SMB,Professional_Services,GEO_2,3.4905861786666663,1
8291,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4905398415000004,0
8292,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.490342403666667,1
8293,COMMERCIAL,Media-Entertainment,GEO_2,3.490296185,1
8294,SMB,Professional_Services,GEO_3,3.4899250851666666,1
8295,COMMERCIAL,Retail,GEO_2,3.4898519130000003,1
8296,ENTERPRISE,Financial_Services,GEO_2,3.48967885,0
8297,COMMERCIAL,Retail,GEO_1,3.489599149,0
8298,COMMERCIAL,Manufacturing,GEO_2,3.489289794714286,1
8299,COMMERCIAL,Technical_Services,GEO_1,3.489039372,0
8300,COMMERCIAL,Professional_Services,GEO_2,3.488988735,0
8301,COMMERCIAL,Retail,GEO_1,3.48890541,0
8302,SERVICE PROVIDER,Service_Provider,GEO_2,3.4888653,0
8303,COMMERCIAL,Retail,GEO_2,3.4884443927999995,1
8304,COMMERCIAL,Financial_Services,GEO_1,3.488046467,1
8305,COMMERCIAL,Technical_Services,GEO_1,3.4880455223333335,0
8306,ENTERPRISE,Manufacturing,GEO_2,3.4880043016,1
8307,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.487975749,0
8308,COMMERCIAL,Health_Care,GEO_2,3.48796671,0
8309,COMMERCIAL,Professional_Services,GEO_2,3.487829207,1
8310,ENTERPRISE,Manufacturing,GEO_1,3.4877935595,1
8311,PUBLIC SECTOR,Professional_Services,GEO_2,3.48772572675,1
8312,PUBLIC SECTOR,Health_Care,GEO_1,3.487665289,0
8313,PUBLIC SECTOR,Government,GEO_3,3.487530726,0
8314,SMB,Retail,GEO_2,3.487439248333333,1
8315,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4872524803333333,1
8316,PUBLIC SECTOR,Government,GEO_2,3.4870438105,0
8317,COMMERCIAL,Financial_Services,GEO_2,3.486993738666667,1
8318,COMMERCIAL,Professional_Services,GEO_3,3.4867379043333333,1
8319,COMMERCIAL,Manufacturing,GEO_2,3.486562844,0
8320,COMMERCIAL,Manufacturing,GEO_1,3.4864287378,1
8321,COMMERCIAL,Financial_Services,GEO_2,3.486399679,0
8322,SMB,Technical_Services,GEO_2,3.486395738,0
8323,COMMERCIAL,WholeSale-Distribution,GEO_1,3.486310749,0
8324,SMB,Professional_Services,GEO_2,3.486270475,0
8325,COMMERCIAL,Transportation,GEO_2,3.486106091,0
8326,SERVICE PROVIDER,Government,GEO_2,3.485935384,0
8327,PUBLIC SECTOR,Education-Public_Private,GEO_3,3.485749944,0
8328,COMMERCIAL,Professional_Services,GEO_2,3.4856626606666663,1
8329,COMMERCIAL,Financial_Services,GEO_2,3.485583323111111,1
8330,PUBLIC SECTOR,Government,GEO_1,3.485562825666667,1
8331,PUBLIC SECTOR,Health_Care,GEO_3,3.4853093256666665,1
8332,ENTERPRISE,Government,GEO_2,3.4852773786666664,1
8333,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.484960904,0
8334,COMMERCIAL,Professional_Services,GEO_2,3.484960904,0
8335,SMB,Manufacturing,GEO_3,3.484754588,0
8336,COMMERCIAL,Manufacturing,GEO_3,3.484711433333333,1
8337,SERVICE PROVIDER,Technical_Services,GEO_2,3.4843197436666666,1
8338,PUBLIC SECTOR,Professional_Services,GEO_2,3.4841721865000004,0
8339,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.484048152,0
8340,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4840109425,1
8341,SERVICE PROVIDER,Service_Provider,GEO_2,3.483799263,0
8342,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4836193619999998,0
8343,SMB,Professional_Services,GEO_2,3.4831871956000002,1
8344,COMMERCIAL,Financial_Services,GEO_2,3.4831653925,1
8345,COMMERCIAL,Service_Provider,GEO_1,3.482961236,0
8346,ENTERPRISE,Technical_Services,GEO_2,3.482889937,0
8347,COMMERCIAL,Service_Provider,GEO_2,3.48286267,0
8348,SERVICE PROVIDER,Technical_Services,GEO_1,3.482858747,0
8349,COMMERCIAL,Manufacturing,GEO_3,3.482791489,0
8350,PUBLIC SECTOR,Government,GEO_2,3.482706285,1
8351,SMB,Retail,GEO_2,3.482706285,0
8352,SMB,Health_Care,GEO_2,3.482697315,0
8353,COMMERCIAL,Financial_Services,GEO_2,3.4825821036666667,0
8354,COMMERCIAL,Manufacturing,GEO_2,3.48251096475,1
8355,COMMERCIAL,Manufacturing,GEO_2,3.4824872096666666,1
8356,COMMERCIAL,Financial_Services,GEO_2,3.482302437,0
8357,SMB,Retail,GEO_2,3.482024241,1
8358,COMMERCIAL,Financial_Services,GEO_1,3.4818968562,1
8359,PUBLIC SECTOR,Government,GEO_1,3.4817737057272726,1
8360,SMB,Professional_Services,GEO_2,3.4816962176666664,1
8361,COMMERCIAL,Media-Entertainment,GEO_1,3.481604949,1
8362,PUBLIC SECTOR,Health_Care,GEO_2,3.4815784375,0
8363,SMB,Manufacturing,GEO_2,3.481523584666667,1
8364,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.481376674,0
8365,ENTERPRISE,Professional_Services,GEO_1,3.481376674,0
8366,COMMERCIAL,WholeSale-Distribution,GEO_2,3.481339625,1
8367,PUBLIC SECTOR,Government,GEO_1,3.4812369025,1
8368,SMB,Professional_Services,GEO_2,3.4812243641428573,1
8369,PUBLIC SECTOR,Government,GEO_2,3.4808648669999998,1
8370,COMMERCIAL,Financial_Services,GEO_2,3.480594322,0
8371,SMB,Technical_Services,GEO_3,3.4805638976666664,0
8372,COMMERCIAL,WholeSale-Distribution,GEO_2,3.48047598,0
8373,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.480295617,0
8374,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.480295617,0
8375,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.480295617,0
8376,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.480295617,0
8377,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.480295617,0
8378,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.480295617,0
8379,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.480295617,0
8380,PUBLIC SECTOR,Government,GEO_2,3.4800746685000004,1
8381,COMMERCIAL,Professional_Services,GEO_2,3.479873570666667,1
8382,PUBLIC SECTOR,Government,GEO_3,3.4797408163333334,0
8383,COMMERCIAL,Manufacturing,GEO_2,3.4796818285,0
8384,COMMERCIAL,Manufacturing,GEO_1,3.479573416,0
8385,ENTERPRISE,Manufacturing,GEO_2,3.479380044,1
8386,PUBLIC SECTOR,Manufacturing,GEO_1,3.479284204,0
8387,SERVICE PROVIDER,Service_Provider,GEO_2,3.479112386,0
8388,ENTERPRISE,WholeSale-Distribution,GEO_1,3.4790760370909095,1
8389,PUBLIC SECTOR,Government,GEO_2,3.4786736272,0
8390,ENTERPRISE,Professional_Services,GEO_1,3.4784348825714284,1
8391,COMMERCIAL,Professional_Services,GEO_2,3.4783954198333333,1
8392,SMB,Professional_Services,GEO_1,3.478234169,0
8393,SMB,Financial_Services,GEO_2,3.478216048,0
8394,COMMERCIAL,Retail,GEO_2,3.478125396,0
8395,PUBLIC SECTOR,Professional_Services,GEO_2,3.4781006935,1
8396,COMMERCIAL,Retail,GEO_1,3.477886836333333,1
8397,PUBLIC SECTOR,Government,GEO_1,3.4778066020000002,1
8398,COMMERCIAL,Manufacturing,GEO_3,3.477560383,1
8399,PUBLIC SECTOR,Government,GEO_2,3.477440048666667,1
8400,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.47724199775,1
8401,COMMERCIAL,Government,GEO_3,3.47686082175,0
8402,SMB,Professional_Services,GEO_2,3.4764632379999996,1
8403,PUBLIC SECTOR,Government,GEO_2,3.4764629835,0
8404,COMMERCIAL,Professional_Services,GEO_2,3.4764342125,1
8405,PUBLIC SECTOR,Government,GEO_2,3.47642477,1
8406,SMB,Technical_Services,GEO_1,3.4763750937499998,1
8407,PUBLIC SECTOR,Government,GEO_1,3.4763363844999997,1
8408,PUBLIC SECTOR,Professional_Services,GEO_1,3.476308579,0
8409,PUBLIC SECTOR,Government,GEO_2,3.476290049,0
8410,COMMERCIAL,Government,GEO_1,3.4759719305,0
8411,PUBLIC SECTOR,Government,GEO_2,3.475944307,0
8412,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.475944307,0
8413,PUBLIC SECTOR,Education-Public_Private,GEO_3,3.475944307,0
8414,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.475944307,0
8415,SMB,Professional_Services,GEO_2,3.475875971,0
8416,PUBLIC SECTOR,Government,GEO_2,3.475249474,0
8417,ENTERPRISE,Transportation,GEO_2,3.47512729375,0
8418,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.474454185,1
8419,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.474378044,1
8420,COMMERCIAL,Financial_Services,GEO_2,3.474378044,1
8421,SMB,Manufacturing,GEO_2,3.474365769,0
8422,COMMERCIAL,Manufacturing,GEO_2,3.474035974,0
8423,PUBLIC SECTOR,WholeSale-Distribution,GEO_2,3.4739721075,1
8424,PUBLIC SECTOR,Government,GEO_2,3.4739318485,0
8425,COMMERCIAL,Transportation,GEO_2,3.47381483075,1
8426,PUBLIC SECTOR,Financial_Services,GEO_1,3.4737715490000003,0
8427,PUBLIC SECTOR,Government,GEO_2,3.4737443084999997,0
8428,COMMERCIAL,Professional_Services,GEO_2,3.4737028933333334,1
8429,COMMERCIAL,Professional_Services,GEO_2,3.47356608675,1
8430,COMMERCIAL,Professional_Services,GEO_2,3.473484129333333,1
8431,SMB,Professional_Services,GEO_2,3.473033339,0
8432,ENTERPRISE,Manufacturing,GEO_1,3.4729242225,1
8433,SMB,Technical_Services,GEO_1,3.472918138,0
8434,COMMERCIAL,Retail,GEO_1,3.472913556,0
8435,SMB,Financial_Services,GEO_2,3.472871998,0
8436,COMMERCIAL,Retail,GEO_2,3.4726683785,1
8437,PUBLIC SECTOR,Professional_Services,GEO_2,3.472546426,0
8438,SMB,Professional_Services,GEO_2,3.4725327145,1
8439,COMMERCIAL,Government,GEO_3,3.471876480666667,1
8440,COMMERCIAL,Professional_Services,GEO_2,3.4718323944,1
8441,COMMERCIAL,Professional_Services,GEO_1,3.471823581666667,0
8442,COMMERCIAL,Financial_Services,GEO_1,3.47172843,0
8443,COMMERCIAL,Professional_Services,GEO_1,3.4716750295,1
8444,COMMERCIAL,Manufacturing,GEO_2,3.4715936643333336,1
8445,ENTERPRISE,Health_Care,GEO_2,3.471549007,0
8446,COMMERCIAL,Professional_Services,GEO_2,3.4711211895,1
8447,COMMERCIAL,Professional_Services,GEO_1,3.4709444504,1
8448,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.47076602,0
8449,COMMERCIAL,Manufacturing,GEO_2,3.470517142333333,1
8450,COMMERCIAL,Financial_Services,GEO_2,3.470512389,0
8451,COMMERCIAL,Energy_Utilities,GEO_1,3.470092445,0
8452,COMMERCIAL,Media-Entertainment,GEO_1,3.4698886055,1
8453,COMMERCIAL,Professional_Services,GEO_2,3.469519543,0
8454,ENTERPRISE,Energy_Utilities,GEO_1,3.4692334645000003,0
8455,SERVICE PROVIDER,Manufacturing,GEO_2,3.469155411666667,1
8456,PUBLIC SECTOR,Financial_Services,GEO_1,3.469140276,0
8457,PUBLIC SECTOR,Government,GEO_1,3.4688346112499997,0
8458,PUBLIC SECTOR,Professional_Services,GEO_2,3.468742157,0
8459,PUBLIC SECTOR,Government,GEO_1,3.468636566,0
8460,PUBLIC SECTOR,Government,GEO_2,3.468144283,0
8461,COMMERCIAL,Professional_Services,GEO_2,3.468099039857143,1
8462,COMMERCIAL,Government,GEO_3,3.4679670173333332,1
8463,SMB,Manufacturing,GEO_3,3.4675015780000003,0
8464,COMMERCIAL,Manufacturing,GEO_2,3.4674727356666666,0
8465,PUBLIC SECTOR,Transportation,GEO_2,3.46679001,0
8466,PUBLIC SECTOR,Education-Public_Private,GEO_1,3.46649970675,1
8467,PUBLIC SECTOR,Government,GEO_2,3.466383701,0
8468,COMMERCIAL,Financial_Services,GEO_2,3.466334456,0
8469,SMB,Technical_Services,GEO_1,3.465805175,0
8470,COMMERCIAL,Transportation,GEO_3,3.465805147,0
8471,SMB,Technical_Services,GEO_3,3.4657595983999996,1
8472,SMB,Health_Care,GEO_2,3.465747854,0
8473,COMMERCIAL,Retail,GEO_2,3.465414041,1
8474,COMMERCIAL,Financial_Services,GEO_1,3.465406372666667,0
8475,COMMERCIAL,Media-Entertainment,GEO_1,3.465352638,0
8476,PUBLIC SECTOR,Education-Public_Private,GEO_1,3.465319968,0
8477,COMMERCIAL,Health_Care,GEO_2,3.464926424,1
8478,COMMERCIAL,WholeSale-Distribution,GEO_1,3.4648925445,0
8479,COMMERCIAL,Manufacturing,GEO_1,3.464871603,0
8480,PUBLIC SECTOR,Retail,GEO_1,3.464824862,0
8481,PUBLIC SECTOR,Government,GEO_2,3.464666387,0
8482,COMMERCIAL,Health_Care,GEO_2,3.4642362945,0
8483,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4640191122,0
8484,COMMERCIAL,Technical_Services,GEO_2,3.4639898955,1
8485,COMMERCIAL,Professional_Services,GEO_2,3.463985277166666,1
8486,SMB,Professional_Services,GEO_2,3.4639412063333332,1
8487,COMMERCIAL,Government,GEO_3,3.463878333,0
8488,SMB,Health_Care,GEO_2,3.4636880373333327,0
8489,COMMERCIAL,Financial_Services,GEO_2,3.463537358,0
8490,COMMERCIAL,Technical_Services,GEO_2,3.463533097,0
8491,PUBLIC SECTOR,Government,GEO_3,3.463531019,1
8492,SMB,Manufacturing,GEO_2,3.463163085333333,1
8493,COMMERCIAL,Technical_Services,GEO_2,3.4625927074000002,0
8494,SMB,Professional_Services,GEO_2,3.4621675843333333,0
8495,ENTERPRISE,Professional_Services,GEO_2,3.462148752333333,0
8496,COMMERCIAL,Health_Care,GEO_2,3.4621288100000003,0
8497,ENTERPRISE,Manufacturing,GEO_2,3.4620085763333335,1
8498,SERVICE PROVIDER,Technical_Services,GEO_3,3.46191632575,1
8499,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4616983555000003,0
8500,SMB,Manufacturing,GEO_3,3.4616982938235292,1
8501,SMB,Professional_Services,GEO_1,3.46145637,0
8502,COMMERCIAL,Financial_Services,GEO_2,3.4611938327500003,1
8503,COMMERCIAL,Professional_Services,GEO_2,3.4611067053333335,1
8504,SMB,Professional_Services,GEO_2,3.460862545,1
8505,COMMERCIAL,Manufacturing,GEO_2,3.4608407915,1
8506,ENTERPRISE,Government,GEO_3,3.4607864845,0
8507,PUBLIC SECTOR,Service_Provider,GEO_1,3.460627695,1
8508,ENTERPRISE,Transportation,GEO_1,3.4606274800000003,0
8509,COMMERCIAL,Professional_Services,GEO_2,3.460603068,0
8510,SMB,Technical_Services,GEO_1,3.4605259805,1
8511,PUBLIC SECTOR,Government,GEO_1,3.460452039,0
8512,COMMERCIAL,Health_Care,GEO_2,3.4602582805,0
8513,COMMERCIAL,Financial_Services,GEO_2,3.4600886453333337,0
8514,PUBLIC SECTOR,Government,GEO_2,3.4600577526666663,0
8515,ENTERPRISE,Financial_Services,GEO_2,3.459894450666667,1
8516,SMB,Energy_Utilities,GEO_2,3.459577846,0
8517,COMMERCIAL,Financial_Services,GEO_2,3.4594160355,0
8518,PUBLIC SECTOR,Government,GEO_2,3.4594160355,0
8519,COMMERCIAL,Energy_Utilities,GEO_2,3.459372673,1
8520,PUBLIC SECTOR,Government,GEO_1,3.459227676,0
8521,COMMERCIAL,Financial_Services,GEO_2,3.4592214096666667,1
8522,COMMERCIAL,Manufacturing,GEO_2,3.459191106285714,1
8523,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4591630970000002,1
8524,SMB,WholeSale-Distribution,GEO_2,3.459064738,1
8525,PUBLIC SECTOR,Energy_Utilities,GEO_2,3.458967232,0
8526,SMB,Energy_Utilities,GEO_3,3.4589194356666666,1
8527,SERVICE PROVIDER,Energy_Utilities,GEO_1,3.4588514485,1
8528,PUBLIC SECTOR,Government,GEO_2,3.458847227333333,1
8529,ENTERPRISE,Energy_Utilities,GEO_1,3.4584145063333334,0
8530,PUBLIC SECTOR,Government,GEO_2,3.45834140425,1
8531,COMMERCIAL,Health_Care,GEO_2,3.458184933375,1
8532,COMMERCIAL,Hospitality-Hotels_Leisure,GEO_3,3.4580777216666667,0
8533,SMB,Technical_Services,GEO_2,3.457686415,0
8534,COMMERCIAL,Manufacturing,GEO_3,3.4575666939999996,0
8535,ENTERPRISE,Manufacturing,GEO_1,3.457442603666667,1
8536,COMMERCIAL,Technical_Services,GEO_1,3.4572436765,1
8537,COMMERCIAL,Government,GEO_3,3.457210061875,1
8538,COMMERCIAL,Manufacturing,GEO_2,3.4567040629999997,1
8539,COMMERCIAL,Professional_Services,GEO_2,3.456506975888889,1
8540,SERVICE PROVIDER,Service_Provider,GEO_2,3.456377999,0
8541,SMB,Technical_Services,GEO_2,3.456377989,0
8542,COMMERCIAL,Media-Entertainment,GEO_3,3.456003086,0
8543,COMMERCIAL,Retail,GEO_2,3.455987083,0
8544,SERVICE PROVIDER,Media-Entertainment,GEO_1,3.455971902,1
8545,PUBLIC SECTOR,Government,GEO_1,3.455849601666667,1
8546,PUBLIC SECTOR,Health_Care,GEO_2,3.455395299,1
8547,COMMERCIAL,Financial_Services,GEO_2,3.455144893,1
8548,COMMERCIAL,Manufacturing,GEO_2,3.4551276612857142,1
8549,SMB,Financial_Services,GEO_1,3.45508952,0
8550,PUBLIC SECTOR,Energy_Utilities,GEO_1,3.4548078527999997,0
8551,COMMERCIAL,Retail,GEO_2,3.45464422475,1
8552,COMMERCIAL,Media-Entertainment,GEO_2,3.4546332742000003,1
8553,ENTERPRISE,Financial_Services,GEO_1,3.454620905666667,0
8554,COMMERCIAL,Media-Entertainment,GEO_2,3.454131794,0
8555,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.454106847,0
8556,COMMERCIAL,Technical_Services,GEO_1,3.4540068691999997,1
8557,COMMERCIAL,Financial_Services,GEO_2,3.45381639,0
8558,ENTERPRISE,Media-Entertainment,GEO_2,3.4534472175,1
8559,SMB,Transportation,GEO_2,3.453356542,1
8560,COMMERCIAL,Financial_Services,GEO_1,3.4533329138333335,1
8561,COMMERCIAL,Health_Care,GEO_2,3.4529994127999997,1
8562,COMMERCIAL,Health_Care,GEO_2,3.45296813,0
8563,ENTERPRISE,Energy_Utilities,GEO_1,3.4529455683333334,1
8564,SERVICE PROVIDER,Service_Provider,GEO_2,3.4529372335,0
8565,COMMERCIAL,Media-Entertainment,GEO_1,3.452803843,0
8566,SMB,Financial_Services,GEO_1,3.4526033446666666,0
8567,SMB,Professional_Services,GEO_2,3.452282262,0
8568,SERVICE PROVIDER,Financial_Services,GEO_1,3.451952633,0
8569,PUBLIC SECTOR,Government,GEO_3,3.451904146,0
8570,ENTERPRISE,Professional_Services,GEO_1,3.451432436,0
8571,COMMERCIAL,Professional_Services,GEO_2,3.45116692525,1
8572,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4511559165000003,1
8573,SMB,Professional_Services,GEO_2,3.4511559165000003,1
8574,SMB,Manufacturing,GEO_3,3.4510187385,0
8575,COMMERCIAL,Professional_Services,GEO_2,3.4510039666666668,1
8576,COMMERCIAL,Retail,GEO_2,3.4509730005,1
8577,COMMERCIAL,Technical_Services,GEO_2,3.45085528975,1
8578,COMMERCIAL,Financial_Services,GEO_2,3.4507770900000003,1
8579,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.450154455,0
8580,COMMERCIAL,WholeSale-Distribution,GEO_1,3.4498392915,1
8581,COMMERCIAL,Hospitality-Hotels_Leisure,GEO_1,3.449790681,0
8582,PUBLIC SECTOR,Government,GEO_3,3.449619275,0
8583,COMMERCIAL,Retail,GEO_2,3.449072687333333,1
8584,PUBLIC SECTOR,Health_Care,GEO_1,3.44888507,0
8585,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.448152426,0
8586,PUBLIC SECTOR,Government,GEO_2,3.4481469419999997,1
8587,PUBLIC SECTOR,Media-Entertainment,GEO_1,3.447947784,1
8588,PUBLIC SECTOR,Government,GEO_2,3.447890248,0
8589,COMMERCIAL,Health_Care,GEO_2,3.447874016,1
8590,SMB,Retail,GEO_2,3.44787401,1
8591,SMB,Manufacturing,GEO_2,3.447715161,0
8592,COMMERCIAL,Retail,GEO_2,3.447715161,0
8593,PUBLIC SECTOR,Government,GEO_2,3.447715161,0
8594,SMB,Professional_Services,GEO_2,3.447715161,0
8595,SMB,Financial_Services,GEO_2,3.447715161,0
8596,COMMERCIAL,Retail,GEO_2,3.447715161,0
8597,SMB,Financial_Services,GEO_2,3.447715161,0
8598,PUBLIC SECTOR,Manufacturing,GEO_2,3.447715161,0
8599,SERVICE PROVIDER,Service_Provider,GEO_2,3.447715161,0
8600,PUBLIC SECTOR,Government,GEO_2,3.447715161,0
8601,COMMERCIAL,Financial_Services,GEO_2,3.447715161,0
8602,SMB,Energy_Utilities,GEO_2,3.447715161,0
8603,COMMERCIAL,Hospitality-Hotels_Leisure,GEO_2,3.447715161,0
8604,SERVICE PROVIDER,Service_Provider,GEO_2,3.447715161,0
8605,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.447715161,0
8606,PUBLIC SECTOR,Government,GEO_2,3.447715161,0
8607,SMB,Financial_Services,GEO_2,3.447715161,0
8608,SMB,Manufacturing,GEO_2,3.447715161,0
8609,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.447715161,0
8610,COMMERCIAL,Energy_Utilities,GEO_2,3.447715156,0
8611,SMB,Health_Care,GEO_2,3.4476356865,1
8612,COMMERCIAL,Professional_Services,GEO_2,3.447607559,1
8613,PUBLIC SECTOR,Government,GEO_2,3.4475866914999997,1
8614,COMMERCIAL,Financial_Services,GEO_2,3.4473491316666665,1
8615,PUBLIC SECTOR,Government,GEO_2,3.4471933555000005,0
8616,COMMERCIAL,Technical_Services,GEO_1,3.447093072,1
8617,COMMERCIAL,Technical_Services,GEO_2,3.447089761,0
8618,COMMERCIAL,Professional_Services,GEO_2,3.44702512825,1
8619,COMMERCIAL,Retail,GEO_1,3.44680718375,1
8620,COMMERCIAL,Manufacturing,GEO_2,3.4467665409999997,1
8621,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.446409345,1
8622,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.446225392666667,1
8623,SMB,Professional_Services,GEO_3,3.4461416625,1
8624,COMMERCIAL,Health_Care,GEO_2,3.445698055,0
8625,COMMERCIAL,WholeSale-Distribution,GEO_2,3.4456048086,1
8626,COMMERCIAL,Service_Provider,GEO_1,3.4453737,0
8627,COMMERCIAL,Technical_Services,GEO_1,3.4453624827500002,0
8628,COMMERCIAL,Financial_Services,GEO_2,3.4451878000000002,0
8629,COMMERCIAL,Professional_Services,GEO_2,3.445033384,0
8630,COMMERCIAL,Retail,GEO_2,3.445029653,1
8631,PUBLIC SECTOR,Government,GEO_2,3.4448384663333336,0
8632,COMMERCIAL,Financial_Services,GEO_1,3.444788764,0
8633,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4446741215,0
8634,COMMERCIAL,Financial_Services,GEO_2,3.4445588416999997,1
8635,COMMERCIAL,Manufacturing,GEO_3,3.4445358529999996,0
8636,COMMERCIAL,WholeSale-Distribution,GEO_2,3.444525190625,1
8637,PUBLIC SECTOR,Technical_Services,GEO_1,3.444504827,0
8638,COMMERCIAL,Technical_Services,GEO_3,3.444482323,0
8639,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.4443554905,0
8640,SMB,Retail,GEO_2,3.444281153,1
8641,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.444201109,0
8642,COMMERCIAL,Professional_Services,GEO_3,3.444201109,0
8643,PUBLIC SECTOR,Education-Public_Private,GEO_2,3.444201109,0
8644,ENTERPRISE,Energy_Utilities,GEO_1,3.4441514934999997,0
8645,COMMERCIAL,Retail,GEO_2,3.44392964775,1
8646,COMMERCIAL,Financial_Services,GEO_3,3.443808875333333,1
8647,ENTERPRISE,Manufacturing,GEO_2,3.4438011675,1
8648,ENTERPRISE,Media-Entertainment,GEO_1,3.443661735,0
8649,SMB,Technical_Services,GEO_2,3.44337646425,1
8650,PUBLIC SECTOR,Technical_Services,GEO_2,3.443285437,0
8651,COMMERCIAL,Energy_Utilities,GEO_2,3.443269435,1
